Network,LocationName,Date,Time,Weather_Wind,Weather_Temperature,Weather_Sky,Weather_CountSeason,Weather_TemperatureUnits,Weather_BackgroundNoise,Researcher
NPSGULFCOASTNETWORK,VM50,6/4/2014,7:44:00,1,78,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 13,6/12/2016,7:44:00,0,82,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN34,5/14/2017,7:44:00,0,65,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 23,5/30/2019,7:44:00,0,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC38,6/1/2019,7:44:00,0,69,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,BP 23,5/23/2020,7:44:00,0,80,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF57,6/25/2020,7:44:00,0,74,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF56,5/5/2010,7:45:00,1,63,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF27,6/17/2010,7:45:00,0,80,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN06,5/15/2011,7:45:00,0,60.8,0,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS25,6/19/2012,7:45:00,4,84.2,0,PC,F,2,"Walker,  Jake"
NPSGULFCOASTNETWORK,GUISFL17,6/24/2012,7:45:00,4,84.2,2,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,VF47,5/22/2013,7:45:00,1,67,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF32,5/27/2015,7:45:00,2,72,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,TC14,5/13/2017,7:45:00,0,66,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,VF56,6/29/2017,7:45:00,2,75,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN05,5/26/2018,7:45:00,0,75,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC07,5/28/2018,7:45:00,0,72,0,PC,F,1,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC35,5/30/2020,7:45:00,0,64,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,SAAN25,5/22/2021,7:45:00,0,74,5,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS27,5/23/2021,7:45:00,3,65,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,PAAL26,6/10/2021,7:45:00,0,81,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,TC03,6/21/2021,7:45:00,0,77,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,VF08,5/18/2010,7:46:00,0,72,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL11,6/23/2012,7:46:00,3,82.4,1,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,SAAN27,5/26/2014,7:46:00,0,68,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL26,6/14/2014,7:46:00,0,77,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL27,6/13/2015,7:46:00,1,88,0,PC,F,1,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VM50,6/7/2016,7:46:00,1,67,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL48,6/14/2016,7:46:00,1,82,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,SAAN04,5/15/2017,7:46:00,0,67,0,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL28,5/13/2019,7:46:00,2,70,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VO08,5/30/2019,7:46:00,1,76,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF33,5/30/2020,7:46:00,0,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,TC22,6/6/2020,7:46:00,2,75,0,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,SAAN26,5/21/2021,7:46:00,0,74,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC14,6/19/2021,7:46:00,0,72,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,SAAN01,5/31/2010,7:47:00,0,75.2,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN39,5/24/2012,7:47:00,3,75.2,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL37,6/30/2012,7:47:00,2,87.8,1,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,GUISMS01,6/13/2013,7:47:00,2,82.4,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL27,6/15/2013,7:47:00,1,82.4,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 14,6/4/2014,7:47:00,3,82,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF42,5/28/2015,7:47:00,0,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF42,5/28/2015,7:47:00,0,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS06,6/4/2015,7:47:00,1,82,1,PC,F,NA,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISMS25,6/4/2016,7:47:00,0,80,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 38,6/5/2017,7:47:00,0,75,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 05,5/30/2020,7:47:00,0,78,1,PC,F,NA,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC29,6/5/2020,7:47:00,0,67,0,PC,F,1,"Swanson, Romey"
NPSGULFCOASTNETWORK,SAAN01,5/31/2021,7:47:00,3,73,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF57,6/14/2010,7:48:00,0,86,0,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,SAAN21,5/28/2012,7:48:00,1,73.4,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,PAAL15,6/2/2012,7:48:00,2,78.8,0,PC,F,NA,"Linder,  Eric"
NPSGULFCOASTNETWORK,SAAN37,5/22/2013,7:48:00,2,68,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN22,5/24/2014,7:48:00,2,72,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC33,5/21/2015,7:48:00,0,74,2,PC,F,0,"Zeng,  Lijin"
NPSGULFCOASTNETWORK,BP 21,5/28/2015,7:48:00,0,75,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 24,6/4/2019,7:48:00,0,82,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,PAAL06,6/8/2019,7:48:00,1,83,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,VE119,6/12/2019,7:48:00,1,64,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VO08,5/27/2021,7:48:00,0,78,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN40,5/16/2013,7:49:00,4,71.6,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,PAAL41,6/16/2016,7:49:00,1,82,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,GUISMS27,6/22/2018,7:49:00,2,82,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC36,6/2/2019,7:49:00,0,71,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,PAAL05,6/11/2019,7:49:00,0,81,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,SAAN37,6/17/2020,7:49:00,2,71,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 17,5/25/2021,7:49:00,0,77,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM28,4/28/2010,7:50:00,0,49,0,PC,F,NA,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM39,5/29/2010,7:50:00,0,72,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL21,6/6/2011,7:50:00,4,82.4,0,PC,F,2,"Linder,  Eric"
NPSGULFCOASTNETWORK,BP 07,5/27/2014,7:50:00,0,78,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN05,5/1/2016,7:50:00,1,70,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN38,5/13/2017,7:50:00,0,61,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS30,6/7/2017,7:50:00,0,73,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN40,5/13/2019,7:50:00,3,79,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN28,5/21/2019,7:50:00,0,78,5,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 08,5/28/2019,7:50:00,1,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VE110,5/29/2019,7:50:00,0,75,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS28,6/30/2019,7:50:00,0,75,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VM39,5/26/2021,7:50:00,1,72,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN16,5/27/2021,7:50:00,3,75,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF55,6/10/2010,7:51:00,0,78,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN27,5/26/2012,7:51:00,1,75.2,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 12,6/2/2014,7:51:00,4,80,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS21,6/5/2014,7:51:00,3,76,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,SAAN24,5/21/2015,7:51:00,2,68,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM39,6/8/2016,7:51:00,1,74,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 31,5/31/2017,7:51:00,0,76,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC22,5/25/2019,7:51:00,0,88,0,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,SAAN28,5/20/2021,7:51:00,0,62,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 28,5/31/2021,7:51:00,1,74,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN13,6/4/2010,7:52:00,0,75.2,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,PAAL39,6/13/2011,7:52:00,3,80.6,1,PC,F,0,"Linder,  Eric"
NPSGULFCOASTNETWORK,PAAL34,6/13/2011,7:52:00,3,82.4,0,PC,F,0,"Linder,  Eric"
NPSGULFCOASTNETWORK,VE102,5/21/2012,7:52:00,2,60,2,PC,F,NA,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS19,6/12/2013,7:52:00,2,87.8,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,SAAN01,6/1/2014,7:52:00,0,74,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN13,5/22/2015,7:52:00,2,67,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN02,5/23/2015,7:52:00,1,74,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC08,5/16/2016,7:52:00,0,65,1,PC,F,NA,"Chavez-Ramirez,  Felipe"
NPSGULFCOASTNETWORK,VE118,6/6/2016,7:52:00,0,76,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN36,5/16/2017,7:52:00,2,73,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM07,6/27/2017,7:52:00,1,70,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM54,6/14/2019,7:52:00,1,65,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 08,6/1/2020,7:52:00,0,77,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN22,6/13/2020,7:52:00,0,73,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VO09,5/31/2012,7:53:00,2,73,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 33,6/2/2015,7:53:00,0,76,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN38,5/27/2018,7:53:00,2,74,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF03,6/13/2019,7:53:00,0,69,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL10,6/15/2019,7:53:00,0,86,3,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL12,6/12/2021,7:53:00,0,82,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,SAAN15,5/18/2015,7:54:00,1,77,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN16,5/19/2015,7:54:00,0,77,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN34,5/8/2016,7:54:00,2,70,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL26,6/12/2016,7:54:00,2,85,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,PAAL40,6/15/2016,7:54:00,0,82,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,BP 34,6/7/2017,7:54:00,3,77,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN40,5/9/2019,7:54:00,2,82,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL27,5/14/2019,7:54:00,2,70,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC19,5/31/2020,7:54:00,0,67,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,SAAN39,5/19/2021,7:54:00,0,68,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN33,5/14/2011,7:55:00,0,66.2,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,PAAL48,6/1/2012,7:55:00,1,78.8,1,PC,F,NA,"Linder,  Eric"
NPSGULFCOASTNETWORK,PAAL06,6/3/2012,7:55:00,1,80.6,1,PC,F,NA,"Linder,  Eric"
NPSGULFCOASTNETWORK,GUISFL22,6/13/2014,7:55:00,1,75,3,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 39,6/4/2015,7:55:00,0,78,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN19,5/6/2016,7:55:00,0,59,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS11,6/9/2017,7:55:00,2,71,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,BP 05,5/27/2019,7:55:00,1,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF38,6/11/2019,7:55:00,2,66,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM05,5/29/2020,7:55:00,1,71,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,TC09,6/5/2020,7:55:00,0,75,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,SAAN25,6/16/2020,7:55:00,0,75,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN31,5/19/2013,7:56:00,1,75.2,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN40,5/4/2016,7:56:00,0,56,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS21,6/2/2016,7:56:00,NA,77,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL01,6/10/2016,7:56:00,0,87,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VE119,6/6/2018,7:56:00,1,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL49,7/11/2018,7:56:00,0,85,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,SAAN19,5/16/2019,7:56:00,2,72,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC38,5/25/2019,7:56:00,0,74,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC25,5/26/2019,7:56:00,0,88,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,GUISMS36,6/21/2019,7:56:00,2,84,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC19,6/6/2020,7:56:00,0,74,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC20,6/20/2021,7:56:00,0,78,0,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,VM53,5/30/2012,7:57:00,1,74,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL06,6/6/2013,7:57:00,0,82.4,0,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,GUISMS30,6/8/2013,7:57:00,0,78.8,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VF40,5/20/2014,7:57:00,0,66,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF57,5/21/2014,7:57:00,1,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS25,6/1/2014,7:57:00,2,75,2,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VE113,5/30/2015,7:57:00,0,75,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN16,5/7/2016,7:57:00,1,59,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN26,6/1/2018,7:57:00,0,76,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 08,5/26/2020,7:57:00,0,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC22,5/31/2020,7:57:00,0,71,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,VO08,6/26/2020,7:57:00,0,73,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF56,5/23/2013,7:58:00,0,69,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VE113,5/29/2013,7:58:00,2,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,TC14,5/16/2014,7:58:00,0,55,0,PC,F,0,"Armacost,  Jim"
NPSGULFCOASTNETWORK,TC27,6/11/2017,7:58:00,0,76,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,TC37,5/27/2018,7:58:00,0,67,4,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,BP 28,6/1/2019,7:58:00,0,81,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF57,5/28/2020,7:58:00,0,67,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 07,6/2/2021,7:58:00,0,79,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM06,6/6/2010,7:59:00,0,78,4,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL57,6/12/2014,7:59:00,2,83,1,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,SAAN24,5/14/2017,7:59:00,0,62,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 02,6/1/2018,7:59:00,0,82,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 41,6/9/2018,7:59:00,0,81,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN28,5/15/2019,7:59:00,0,74,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM06,5/20/2021,7:59:00,3,70,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VE113,5/6/2010,8:00:00,0,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VO08,6/25/2010,8:00:00,0,80,0,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,PAAL55,6/9/2011,8:00:00,NA,82.4,NA,PC,F,0,"Linder,  Eric"
NPSGULFCOASTNETWORK,PAAL05,6/10/2011,8:00:00,5,80.6,1,PC,F,1,"Linder,  Eric"
NPSGULFCOASTNETWORK,PAAL55,5/31/2012,8:00:00,1,80.6,2,PC,F,NA,"Linder,  Eric"
NPSGULFCOASTNETWORK,TC23,5/18/2016,8:00:00,0,66,1,PC,F,NA,"Chavez-Ramirez,  Felipe"
NPSGULFCOASTNETWORK,TC26,6/8/2016,8:00:00,0,70,1,PC,F,NA,"Chavez-Ramirez,  Felipe"
NPSGULFCOASTNETWORK,GUISFL36,6/11/2016,8:00:00,1,86,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,PAAL31,6/14/2016,8:00:00,1,82,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,TC29,5/26/2018,8:00:00,0,74,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,TC05,5/31/2019,8:00:00,0,77,1,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,PAAL40,6/10/2019,8:00:00,0,86,1,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL57,6/14/2019,8:00:00,0,81,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,SAAN17,5/21/2021,8:00:00,0,68,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 13,6/1/2021,8:00:00,1,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 02,6/4/2021,8:00:00,0,77,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC12,6/12/2021,8:00:00,0,76,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,SAAN22,6/10/2010,8:01:00,0,78.8,1,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN09,5/26/2014,8:01:00,2,68,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,PAAL48,6/10/2014,8:01:00,0,87,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,GUISFL07,5/10/2018,8:01:00,0,75,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,PAAL09,6/11/2021,8:01:00,1,77,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,VF20,4/22/2010,8:02:00,0,63,0,PC,F,1,"Ayala, Andrea"
NPSGULFCOASTNETWORK,VF08,5/19/2010,8:02:00,0,65,0,PC,F,1,"Ayala, Andrea"
NPSGULFCOASTNETWORK,SAAN14,5/29/2010,8:02:00,0,75.2,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN18,5/22/2011,8:02:00,0,75.2,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VO01,6/5/2013,8:02:00,1,77,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL07,6/22/2013,8:02:00,0,80.6,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 22,5/28/2015,8:02:00,0,76,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN14,5/12/2019,8:02:00,0,76,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM17,5/28/2021,8:02:00,1,74,5,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL54,6/1/2021,8:02:00,0,79,2,PC,F,1,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,VM50,6/7/2010,8:03:00,0,80,1,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,SAAN23,5/28/2012,8:03:00,1,73.4,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,PAAL48,6/4/2013,8:03:00,3,84.2,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,TC37,5/30/2014,8:03:00,0,,0,PC,F,0,"Armacost,  Jim"
NPSGULFCOASTNETWORK,GUISFL11,6/12/2014,8:03:00,1,85,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 32,6/3/2015,8:03:00,0,77,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS07,6/7/2016,8:03:00,1,83,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,SAAN06,5/15/2017,8:03:00,1,68,0,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF33,6/28/2017,8:03:00,0,75,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN02,5/26/2018,8:03:00,1,79,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF03,6/7/2018,8:03:00,1,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL41,6/8/2019,8:03:00,1,83,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,PAAL39,6/11/2019,8:03:00,0,81,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,TC05,6/6/2020,8:03:00,0,87,0,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,SAAN37,5/24/2021,8:03:00,0,73,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VE106,5/27/2021,8:03:00,0,79,0,PC,F,2,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN07,5/24/2014,8:04:00,0,73,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL07,6/15/2015,8:04:00,2,82,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 01,6/8/2018,8:04:00,0,77,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 07,6/3/2019,8:04:00,0,84,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN14,5/22/2021,8:04:00,1,75,2,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL31,6/3/2021,8:04:00,2,73,2,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,PAAL33,6/13/2021,8:04:00,0,75,0,PC,F,0,"Pruitt,  Kenneth"
NPSGULFCOASTNETWORK,VF55,6/3/2010,8:05:00,0,82,0,PC,F,0,"Ayala, Andrea"
